duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,count,class
0.2118909729604199,udp,smtp,RSTO,3.04341140067868,-1.631846576661975,0.3098574946389273,1.182915720393826,0.5976662522936658,-1.7003342881094952,Normal
-0.4672512086706417,tcp,dns,S0,2.6922919231229647,4.738867663254188,-3.12204966645733,2.8510177701827093,0.907728954498774,-0.9616522677102572,DOS
1.5073425333638584,icmp,dns,REJ,1.261953302631976,2.2975282678192586,2.8905788019915883,0.0138840275350083,0.3671024577732131,1.7662526824660407,Probe
-0.5066964083774093,icmp,ssh,SF,0.7062703837349851,-1.6819317412316814,-0.885767251713606,2.625129398809391,0.3098549099496497,0.8512670276268666,R2L
2.1203245227906984,icmp,http,RSTO,-0.1206840583178401,-0.0280067269891339,2.7798916786780388,0.9290706423665293,-0.9108383765513766,1.6265561649590206,R2L
0.3105582830712972,udp,smtp,SF,-1.0257654066113997,0.4299082648385507,-1.236313951823626,-0.1468909110448811,0.6067228507941476,-0.9325227978223986,Normal
-0.2550257586397879,icmp,ssh,SF,2.7171933153276004,1.156610150229241,4.699710432865775,-2.3367703510346614,-2.9131225389871496,0.5342282078379128,R2L
2.421840422385681,icmp,ssh,RSTR,-3.062029918140252,0.3493311008199744,6.24896930915363,-2.4001947540394397,-3.150478842465628,5.933538096261326,R2L
0.8248181763590969,tcp,http,S0,-0.3804260605996812,0.334563870507891,0.0671292064377735,1.8877956367130169,0.1670405733995579,3.6771626866709006,DOS
0.3799457436775324,udp,dns,SF,-2.121142143377448,-1.312448908024392,3.537739394068109,-1.444913878795969,-1.802313753527653,0.8308801219125204,DOS
-1.343687498787287,udp,http,REJ,-1.3550673050927489,-0.1363897231959597,-4.722361998223645,-0.274478912274517,5.066374923498798,1.1628861907597623,Probe
-1.8297584769775188,tcp,ftp,RSTR,0.3090249201929451,-2.277549773141399,-0.177590478256956,-2.109603358556492,1.749888579165748,-2.133632674298262,Normal
0.680920636411625,tcp,ssh,S0,1.132994296641619,-0.5704850869939275,4.668388207974158,-2.287917844219652,-0.3758679147208856,3.38133848070872,R2L
-2.057723609182605,udp,ssh,SF,2.619379381815804,-0.023237724496177,1.289702942469904,0.4439221818351477,0.779418582274776,1.3774434947002163,Probe
